Date,Year,Month,Season,Region,Species,Count
2025/05/10,2025,5,Spring,DE-SH,Ringelgans,2
2025/05/10,2025,5,Spring,DE-SH,Knutt,3
2025/05/10,2025,5,Spring,DE-SH,Alpenstrandläufer,3000
2025/05/11,2025,5,Spring,DE-SH,Austernfischer,2
2025/05/11,2025,5,Spring,DE-SH,Weißwangengans,1
2025/05/11,2025,5,Spring,DE-SH,Ringelgans,200
2025/05/11,2025,5,Spring,DE-SH,Alpenstrandläufer,10
2025/05/12,2025,5,Spring,DE-SH,Weißwangengans,60
2025/05/12,2025,5,Spring,DE-SH,Austernfischer,8
2025/05/12,2025,5,Spring,DE-SH,Alpenstrandläufer,4
2025/05/12,2025,5,Spring,DE-SH,Knutt,1
2025/05/13,2025,5,Spring,DE-SH,Austernfischer,0
2025/05/13,2025,5,Spring,DE-SH,Weißwangengans,50
2025/05/13,2025,5,Spring,DE-SH,Alpenstrandläufer,25
2025/05/13,2025,5,Spring,DE-SH,Ringelgans,300
2025/05/13,2025,5,Spring,DE-SH,Knutt,50
2025/05/14,2025,5,Spring,DE-SH,Weißwangengans,0
2025/05/14,2025,5,Spring,DE-SH,Austernfischer,1
2025/05/14,2025,5,Spring,DE-SH,Ringelgans,4
2025/05/14,2025,5,Spring,DE-SH,Alpenstrandläufer,40
2025/05/15,2025,5,Spring,DE-SH,Weißwangengans,30
2025/05/15,2025,5,Spring,DE-SH,Austernfischer,4
2025/05/15,2025,5,Spring,DE-SH,Ringelgans,0
2025/05/15,2025,5,Spring,DE-SH,Alpenstrandläufer,1
2025/05/16,2025,5,Spring,DE-SH,Weißwangengans,100
2025/05/16,2025,5,Spring,DE-SH,Austernfischer,4
2025/05/16,2025,5,Spring,DE-SH,Alpenstrandläufer,1
2025/05/16,2025,5,Spring,DE-SH,Ringelgans,0
2025/05/17,2025,5,Spring,DE-SH,Ringelgans,80
2025/05/17,2025,5,Spring,DE-SH,Austernfischer,2
2025/05/17,2025,5,Spring,DE-SH,Weißwangengans,450
2025/05/17,2025,5,Spring,DE-SH,Alpenstrandläufer,18
2025/05/18,2025,5,Spring,DE-SH,Ringelgans,120
2025/05/18,2025,5,Spring,DE-SH,Weißwangengans,280
2025/05/18,2025,5,Spring,DE-SH,Austernfischer,3
2025/05/18,2025,5,Spring,DE-SH,Knutt,5
2025/05/18,2025,5,Spring,DE-SH,Alpenstrandläufer,4
2025/05/19,2025,5,Spring,DE-SH,Austernfischer,1
2025/05/19,2025,5,Spring,DE-SH,Weißwangengans,50
2025/05/19,2025,5,Spring,DE-SH,Ringelgans,0
2025/05/20,2025,5,Spring,DE-SH,Austernfischer,2
2025/05/20,2025,5,Spring,DE-SH,Ringelgans,80
2025/05/20,2025,5,Spring,DE-SH,Weißwangengans,2
2025/05/20,2025,5,Spring,DE-SH,Alpenstrandläufer,150
2025/05/20,2025,5,Spring,DE-SH,Knutt,400
2025/05/21,2025,5,Spring,DE-SH,Austernfischer,1
2025/05/21,2025,5,Spring,DE-SH,Alpenstrandläufer,3
2025/05/21,2025,5,Spring,DE-SH,Weißwangengans,1
2025/05/22,2025,5,Spring,DE-SH,Austernfischer,10
2025/05/22,2025,5,Spring,DE-SH,Knutt,4
2025/05/22,2025,5,Spring,DE-SH,Alpenstrandläufer,45
2025/05/22,2025,5,Spring,DE-SH,Ringelgans,6
2025/05/22,2025,5,Spring,DE-SH,Weißwangengans,10
2025/05/23,2025,5,Spring,DE-SH,Ringelgans,6
2025/05/23,2025,5,Spring,DE-SH,Alpenstrandläufer,30
2025/05/23,2025,5,Spring,DE-SH,Austernfischer,0
2025/05/23,2025,5,Spring,DE-SH,Weißwangengans,0
2025/05/24,2025,5,Spring,DE-SH,Austernfischer,1
2025/05/24,2025,5,Spring,DE-SH,Alpenstrandläufer,2
2025/05/24,2025,5,Spring,DE-SH,Ringelgans,0
2025/05/24,2025,5,Spring,DE-SH,Weißwangengans,6
2025/05/24,2025,5,Spring,DE-SH,Knutt,2
2025/05/25,2025,5,Spring,DE-SH,Weißwangengans,5
2025/05/25,2025,5,Spring,DE-SH,Austernfischer,1
2025/05/25,2025,5,Spring,DE-SH,Alpenstrandläufer,1
2025/05/26,2025,5,Spring,DE-SH,Austernfischer,2
2025/05/26,2025,5,Spring,DE-SH,Weißwangengans,24
2025/05/27,2025,5,Spring,DE-SH,Weißwangengans,0
2025/05/27,2025,5,Spring,DE-SH,Austernfischer,1
2025/05/28,2025,5,Spring,DE-SH,Austernfischer,1
2025/05/28,2025,5,Spring,DE-SH,Ringelgans,0
2025/05/28,2025,5,Spring,DE-SH,Alpenstrandläufer,0
2025/05/29,2025,5,Spring,DE-SH,Austernfischer,2
2025/05/29,2025,5,Spring,DE-SH,Weißwangengans,15
2025/05/29,2025,5,Spring,DE-SH,Ringelgans,15
2025/05/30,2025,5,Spring,DE-SH,Austernfischer,4
2025/05/30,2025,5,Spring,DE-SH,Weißwangengans,4
2025/05/30,2025,5,Spring,DE-SH,Ringelgans,4
2025/05/30,2025,5,Spring,DE-SH,Alpenstrandläufer,1
2025/05/31,2025,5,Spring,DE-SH,Austernfischer,18
2025/05/31,2025,5,Spring,DE-SH,Weißwangengans,3
2025/05/31,2025,5,Spring,DE-SH,Alpenstrandläufer,2
2025/09/01,2025,9,Autumn,DE-SH,Austernfischer,0
2025/09/01,2025,9,Autumn,DE-SH,Knutt,0
2025/09/01,2025,9,Autumn,DE-SH,Weißwangengans,3
2025/09/01,2025,9,Autumn,DE-SH,Alpenstrandläufer,0
2025/09/02,2025,9,Autumn,DE-SH,Knutt,0
2025/09/02,2025,9,Autumn,DE-SH,Alpenstrandläufer,15
2025/09/02,2025,9,Autumn,DE-SH,Austernfischer,2
2025/09/02,2025,9,Autumn,DE-SH,Weißwangengans,50
2025/09/03,2025,9,Autumn,DE-SH,Weißwangengans,1
2025/09/03,2025,9,Autumn,DE-SH,Austernfischer,285
2025/09/03,2025,9,Autumn,DE-SH,Knutt,15
2025/09/03,2025,9,Autumn,DE-SH,Alpenstrandläufer,2200
2025/09/04,2025,9,Autumn,DE-SH,Alpenstrandläufer,10
2025/09/04,2025,9,Autumn,DE-SH,Austernfischer,138
2025/09/04,2025,9,Autumn,DE-SH,Knutt,3
2025/09/04,2025,9,Autumn,DE-SH,Ringelgans,1
2025/09/05,2025,9,Autumn,DE-SH,Alpenstrandläufer,7
2025/09/05,2025,9,Autumn,DE-SH,Weißwangengans,11
2025/09/05,2025,9,Autumn,DE-SH,Austernfischer,150
2025/09/05,2025,9,Autumn,DE-SH,Knutt,22
2025/09/06,2025,9,Autumn,DE-SH,Weißwangengans,0
2025/09/06,2025,9,Autumn,DE-SH,Alpenstrandläufer,0
2025/09/06,2025,9,Autumn,DE-SH,Knutt,2
2025/09/06,2025,9,Autumn,DE-SH,Austernfischer,109
2025/09/06,2025,9,Autumn,DE-SH,Ringelgans,2
2025/09/07,2025,9,Autumn,DE-SH,Weißwangengans,19
2025/09/07,2025,9,Autumn,DE-SH,Alpenstrandläufer,15
2025/09/07,2025,9,Autumn,DE-SH,Austernfischer,70
2025/09/07,2025,9,Autumn,DE-SH,Knutt,1
2025/09/08,2025,9,Autumn,DE-SH,Weißwangengans,0
2025/09/08,2025,9,Autumn,DE-SH,Austernfischer,0
2025/09/08,2025,9,Autumn,DE-SH,Alpenstrandläufer,0
2025/09/08,2025,9,Autumn,DE-SH,Knutt,6
2025/09/09,2025,9,Autumn,DE-SH,Austernfischer,2
2025/09/09,2025,9,Autumn,DE-SH,Knutt,8
2025/09/09,2025,9,Autumn,DE-SH,Alpenstrandläufer,20
2025/09/09,2025,9,Autumn,DE-SH,Weißwangengans,60
2025/09/10,2025,9,Autumn,DE-SH,Weißwangengans,173
2025/09/10,2025,9,Autumn,DE-SH,Austernfischer,300
2025/09/10,2025,9,Autumn,DE-SH,Alpenstrandläufer,25000
2025/09/10,2025,9,Autumn,DE-SH,Ringelgans,1
2025/09/10,2025,9,Autumn,DE-SH,Knutt,7
2025/09/11,2025,9,Autumn,DE-SH,Weißwangengans,6
2025/09/11,2025,9,Autumn,DE-SH,Austernfischer,1
2025/09/11,2025,9,Autumn,DE-SH,Knutt,1
2025/09/11,2025,9,Autumn,DE-SH,Alpenstrandläufer,90
2025/09/12,2025,9,Autumn,DE-SH,Austernfischer,1
2025/09/12,2025,9,Autumn,DE-SH,Knutt,1
2025/09/12,2025,9,Autumn,DE-SH,Alpenstrandläufer,0
2025/09/12,2025,9,Autumn,DE-SH,Weißwangengans,20
2025/09/13,2025,9,Autumn,DE-SH,Alpenstrandläufer,6
2025/09/13,2025,9,Autumn,DE-SH,Weißwangengans,400
2025/09/13,2025,9,Autumn,DE-SH,Knutt,5
2025/09/13,2025,9,Autumn,DE-SH,Austernfischer,1
2025/09/14,2025,9,Autumn,DE-SH,Knutt,5
2025/09/14,2025,9,Autumn,DE-SH,Alpenstrandläufer,15000
2025/09/14,2025,9,Autumn,DE-SH,Weißwangengans,4
2025/09/14,2025,9,Autumn,DE-SH,Ringelgans,2
2025/09/14,2025,9,Autumn,DE-SH,Austernfischer,1
2025/09/15,2025,9,Autumn,DE-SH,Alpenstrandläufer,0
2025/09/15,2025,9,Autumn,DE-SH,Austernfischer,0
2025/09/16,2025,9,Autumn,DE-SH,Austernfischer,1
2025/09/16,2025,9,Autumn,DE-SH,Alpenstrandläufer,23
2025/09/17,2025,9,Autumn,DE-SH,Knutt,1
2025/09/17,2025,9,Autumn,DE-SH,Alpenstrandläufer,45
2025/09/17,2025,9,Autumn,DE-SH,Austernfischer,1
2025/09/18,2025,9,Autumn,DE-SH,Austernfischer,0
2025/09/18,2025,9,Autumn,DE-SH,Alpenstrandläufer,0
2025/09/18,2025,9,Autumn,DE-SH,Knutt,4
2025/09/19,2025,9,Autumn,DE-SH,Austernfischer,0
2025/09/19,2025,9,Autumn,DE-SH,Alpenstrandläufer,0
2025/09/19,2025,9,Autumn,DE-SH,Knutt,0
2025/09/20,2025,9,Autumn,DE-SH,Alpenstrandläufer,7
2025/09/20,2025,9,Autumn,DE-SH,Austernfischer,1
2025/09/20,2025,9,Autumn,DE-SH,Weißwangengans,0
2025/09/20,2025,9,Autumn,DE-SH,Knutt,1
2025/09/21,2025,9,Autumn,DE-SH,Weißwangengans,0
2025/09/21,2025,9,Autumn,DE-SH,Austernfischer,0
2025/09/21,2025,9,Autumn,DE-SH,Alpenstrandläufer,1
2025/09/21,2025,9,Autumn,DE-SH,Knutt,3
2025/09/22,2025,9,Autumn,DE-SH,Weißwangengans,0
2025/09/22,2025,9,Autumn,DE-SH,Alpenstrandläufer,0
2025/09/22,2025,9,Autumn,DE-SH,Ringelgans,0
2025/09/22,2025,9,Autumn,DE-SH,Austernfischer,0
2025/09/22,2025,9,Autumn,DE-SH,Knutt,2
2025/09/23,2025,9,Autumn,DE-SH,Weißwangengans,300
2025/09/23,2025,9,Autumn,DE-SH,Alpenstrandläufer,1
2025/09/23,2025,9,Autumn,DE-SH,Knutt,1
2025/09/23,2025,9,Autumn,DE-SH,Ringelgans,20
2025/09/23,2025,9,Autumn,DE-SH,Austernfischer,2
2025/09/24,2025,9,Autumn,DE-SH,Weißwangengans,100
2025/09/24,2025,9,Autumn,DE-SH,Austernfischer,2
2025/09/24,2025,9,Autumn,DE-SH,Alpenstrandläufer,30
2025/09/24,2025,9,Autumn,DE-SH,Knutt,10
2025/09/25,2025,9,Autumn,DE-SH,Austernfischer,0
2025/09/25,2025,9,Autumn,DE-SH,Knutt,4
2025/09/25,2025,9,Autumn,DE-SH,Alpenstrandläufer,3
2025/09/25,2025,9,Autumn,DE-SH,Ringelgans,22
2025/09/26,2025,9,Autumn,DE-SH,Alpenstrandläufer,0
2025/09/26,2025,9,Autumn,DE-SH,Weißwangengans,0
2025/09/26,2025,9,Autumn,DE-SH,Austernfischer,0
2025/09/27,2025,9,Autumn,DE-SH,Weißwangengans,240
2025/09/27,2025,9,Autumn,DE-SH,Ringelgans,22
2025/09/27,2025,9,Autumn,DE-SH,Austernfischer,3
2025/09/27,2025,9,Autumn,DE-SH,Alpenstrandläufer,2
2025/09/28,2025,9,Autumn,DE-SH,Alpenstrandläufer,2
2025/09/28,2025,9,Autumn,DE-SH,Ringelgans,1
2025/09/28,2025,9,Autumn,DE-SH,Weißwangengans,95
2025/09/28,2025,9,Autumn,DE-SH,Austernfischer,4
2025/09/28,2025,9,Autumn,DE-SH,Knutt,25
2025/09/29,2025,9,Autumn,DE-SH,Weißwangengans,0
2025/09/29,2025,9,Autumn,DE-SH,Austernfischer,0
2025/09/29,2025,9,Autumn,DE-SH,Alpenstrandläufer,0
2025/09/29,2025,9,Autumn,DE-SH,Ringelgans,90
2025/09/30,2025,9,Autumn,DE-SH,Weißwangengans,0
2025/09/30,2025,9,Autumn,DE-SH,Alpenstrandläufer,9
2025/09/30,2025,9,Autumn,DE-SH,Austernfischer,2
2025/10/01,2025,10,Autumn,DE-SH,Alpenstrandläufer,5
2025/10/01,2025,10,Autumn,DE-SH,Ringelgans,120
2025/10/01,2025,10,Autumn,DE-SH,Austernfischer,3
2025/10/01,2025,10,Autumn,DE-SH,Knutt,10
2025/10/01,2025,10,Autumn,DE-SH,Weißwangengans,26
2025/10/02,2025,10,Autumn,DE-SH,Austernfischer,1
2025/10/02,2025,10,Autumn,DE-SH,Alpenstrandläufer,2
2025/10/02,2025,10,Autumn,DE-SH,Weißwangengans,38
2025/10/02,2025,10,Autumn,DE-SH,Ringelgans,2
2025/10/03,2025,10,Autumn,DE-SH,Ringelgans,1
2025/10/03,2025,10,Autumn,DE-SH,Weißwangengans,17
2025/10/03,2025,10,Autumn,DE-SH,Austernfischer,2
2025/10/03,2025,10,Autumn,DE-SH,Knutt,1
2025/10/03,2025,10,Autumn,DE-SH,Alpenstrandläufer,0
2025/10/04,2025,10,Autumn,DE-SH,Weißwangengans,15
2025/10/04,2025,10,Autumn,DE-SH,Alpenstrandläufer,6
2025/10/04,2025,10,Autumn,DE-SH,Austernfischer,15
2025/10/04,2025,10,Autumn,DE-SH,Ringelgans,0
2025/10/04,2025,10,Autumn,DE-SH,Knutt,18
2025/10/05,2025,10,Autumn,DE-SH,Ringelgans,0
2025/10/05,2025,10,Autumn,DE-SH,Knutt,7
2025/10/05,2025,10,Autumn,DE-SH,Alpenstrandläufer,70
2025/10/05,2025,10,Autumn,DE-SH,Weißwangengans,0
2025/10/05,2025,10,Autumn,DE-SH,Austernfischer,10
2025/10/06,2025,10,Autumn,DE-SH,Weißwangengans,0
2025/10/06,2025,10,Autumn,DE-SH,Alpenstrandläufer,0
2025/10/06,2025,10,Autumn,DE-SH,Austernfischer,1
2025/10/06,2025,10,Autumn,DE-SH,Knutt,1
2025/10/06,2025,10,Autumn,DE-SH,Ringelgans,0
2025/10/07,2025,10,Autumn,DE-SH,Weißwangengans,0
2025/10/07,2025,10,Autumn,DE-SH,Austernfischer,10
2025/10/07,2025,10,Autumn,DE-SH,Knutt,200
2025/10/07,2025,10,Autumn,DE-SH,Alpenstrandläufer,0
2025/10/07,2025,10,Autumn,DE-SH,Ringelgans,5
2025/10/08,2025,10,Autumn,DE-SH,Weißwangengans,0
2025/10/08,2025,10,Autumn,DE-SH,Austernfischer,4
2025/10/08,2025,10,Autumn,DE-SH,Alpenstrandläufer,6
2025/10/08,2025,10,Autumn,DE-SH,Ringelgans,0
2025/10/09,2025,10,Autumn,DE-SH,Austernfischer,4
2025/10/09,2025,10,Autumn,DE-SH,Ringelgans,0
2025/10/09,2025,10,Autumn,DE-SH,Alpenstrandläufer,0
2025/10/09,2025,10,Autumn,DE-SH,Weißwangengans,500
2025/10/10,2025,10,Autumn,DE-SH,Austernfischer,1
2025/10/10,2025,10,Autumn,DE-SH,Ringelgans,100
2025/10/10,2025,10,Autumn,DE-SH,Weißwangengans,50
2025/10/10,2025,10,Autumn,DE-SH,Alpenstrandläufer,100
2025/10/11,2025,10,Autumn,DE-SH,Weißwangengans,37
2025/10/11,2025,10,Autumn,DE-SH,Alpenstrandläufer,2500
2025/10/11,2025,10,Autumn,DE-SH,Ringelgans,16
2025/10/11,2025,10,Autumn,DE-SH,Austernfischer,0
2025/10/11,2025,10,Autumn,DE-SH,Knutt,0
2025/10/12,2025,10,Autumn,DE-SH,Weißwangengans,0
2025/10/12,2025,10,Autumn,DE-SH,Alpenstrandläufer,0
2025/10/12,2025,10,Autumn,DE-SH,Ringelgans,13
2025/10/12,2025,10,Autumn,DE-SH,Austernfischer,10
2025/10/12,2025,10,Autumn,DE-SH,Knutt,2
2025/10/13,2025,10,Autumn,DE-SH,Weißwangengans,2
2025/10/13,2025,10,Autumn,DE-SH,Alpenstrandläufer,4
2025/10/13,2025,10,Autumn,DE-SH,Austernfischer,4
2025/10/13,2025,10,Autumn,DE-SH,Ringelgans,25
2025/10/13,2025,10,Autumn,DE-SH,Knutt,6
2025/10/14,2025,10,Autumn,DE-SH,Austernfischer,1
2025/10/14,2025,10,Autumn,DE-SH,Alpenstrandläufer,0
2025/10/14,2025,10,Autumn,DE-SH,Ringelgans,0
2025/10/14,2025,10,Autumn,DE-SH,Knutt,0
2025/10/14,2025,10,Autumn,DE-SH,Weißwangengans,0
2025/10/15,2025,10,Autumn,DE-SH,Austernfischer,1
2025/10/15,2025,10,Autumn,DE-SH,Weißwangengans,2
2025/10/15,2025,10,Autumn,DE-SH,Ringelgans,2
2025/10/15,2025,10,Autumn,DE-SH,Alpenstrandläufer,20
2025/10/15,2025,10,Autumn,DE-SH,Knutt,2
2025/10/16,2025,10,Autumn,DE-SH,Austernfischer,1
2025/10/16,2025,10,Autumn,DE-SH,Weißwangengans,150
2025/10/16,2025,10,Autumn,DE-SH,Alpenstrandläufer,4
2025/10/16,2025,10,Autumn,DE-SH,Ringelgans,50
2025/10/16,2025,10,Autumn,DE-SH,Knutt,300
2025/10/17,2025,10,Autumn,DE-SH,Weißwangengans,200
2025/10/17,2025,10,Autumn,DE-SH,Austernfischer,2
2025/10/17,2025,10,Autumn,DE-SH,Alpenstrandläufer,4
2025/10/17,2025,10,Autumn,DE-SH,Ringelgans,18
2025/10/17,2025,10,Autumn,DE-SH,Knutt,1
2025/10/18,2025,10,Autumn,DE-SH,Ringelgans,2
2025/10/18,2025,10,Autumn,DE-SH,Alpenstrandläufer,1
2025/10/18,2025,10,Autumn,DE-SH,Weißwangengans,6
2025/10/18,2025,10,Autumn,DE-SH,Austernfischer,2
2025/10/18,2025,10,Autumn,DE-SH,Knutt,80
2025/10/19,2025,10,Autumn,DE-SH,Weißwangengans,64
2025/10/19,2025,10,Autumn,DE-SH,Ringelgans,4
2025/10/19,2025,10,Autumn,DE-SH,Austernfischer,2
2025/10/19,2025,10,Autumn,DE-SH,Alpenstrandläufer,2
2025/10/19,2025,10,Autumn,DE-SH,Knutt,1
2025/10/20,2025,10,Autumn,DE-SH,Austernfischer,1
2025/10/20,2025,10,Autumn,DE-SH,Knutt,5
2025/10/20,2025,10,Autumn,DE-SH,Alpenstrandläufer,0
2025/10/20,2025,10,Autumn,DE-SH,Weißwangengans,1
2025/10/20,2025,10,Autumn,DE-SH,Ringelgans,7
2025/10/21,2025,10,Autumn,DE-SH,Austernfischer,2
2025/10/21,2025,10,Autumn,DE-SH,Ringelgans,0
2025/10/21,2025,10,Autumn,DE-SH,Weißwangengans,0
2025/10/22,2025,10,Autumn,DE-SH,Ringelgans,2
2025/10/22,2025,10,Autumn,DE-SH,Austernfischer,1
2025/10/22,2025,10,Autumn,DE-SH,Weißwangengans,30
2025/10/22,2025,10,Autumn,DE-SH,Knutt,40
2025/10/22,2025,10,Autumn,DE-SH,Alpenstrandläufer,3
2025/10/23,2025,10,Autumn,DE-SH,Weißwangengans,1
2025/10/23,2025,10,Autumn,DE-SH,Ringelgans,40
2025/10/23,2025,10,Autumn,DE-SH,Austernfischer,200
2025/10/24,2025,10,Autumn,DE-SH,Weißwangengans,30
2025/10/24,2025,10,Autumn,DE-SH,Austernfischer,200
2025/10/25,2025,10,Autumn,DE-SH,Weißwangengans,20
2025/10/25,2025,10,Autumn,DE-SH,Alpenstrandläufer,20
2025/10/25,2025,10,Autumn,DE-SH,Austernfischer,15
2025/10/25,2025,10,Autumn,DE-SH,Ringelgans,0
2025/10/26,2025,10,Autumn,DE-SH,Weißwangengans,20
2025/10/27,2025,10,Autumn,DE-SH,Ringelgans,12
2025/10/27,2025,10,Autumn,DE-SH,Austernfischer,250
2025/10/27,2025,10,Autumn,DE-SH,Weißwangengans,0
2025/10/27,2025,10,Autumn,DE-SH,Alpenstrandläufer,200
2025/10/28,2025,10,Autumn,DE-SH,Weißwangengans,10
2025/10/28,2025,10,Autumn,DE-SH,Ringelgans,6
2025/10/28,2025,10,Autumn,DE-SH,Austernfischer,1
2025/10/29,2025,10,Autumn,DE-SH,Weißwangengans,0
2025/10/29,2025,10,Autumn,DE-SH,Ringelgans,1
2025/10/29,2025,10,Autumn,DE-SH,Austernfischer,30
2025/10/29,2025,10,Autumn,DE-SH,Alpenstrandläufer,50
2025/10/30,2025,10,Autumn,DE-SH,Weißwangengans,0
2025/10/30,2025,10,Autumn,DE-SH,Ringelgans,10
2025/10/30,2025,10,Autumn,DE-SH,Austernfischer,323
2025/10/30,2025,10,Autumn,DE-SH,Alpenstrandläufer,4
2025/10/30,2025,10,Autumn,DE-SH,Knutt,63
2025/10/31,2025,10,Autumn,DE-SH,Weißwangengans,0
2025/10/31,2025,10,Autumn,DE-SH,Ringelgans,2
2025/10/31,2025,10,Autumn,DE-SH,Alpenstrandläufer,0
2025/11/01,2025,11,Autumn,DE-SH,Weißwangengans,350
2025/11/01,2025,11,Autumn,DE-SH,Austernfischer,25
2025/11/01,2025,11,Autumn,DE-SH,Alpenstrandläufer,500
2025/11/01,2025,11,Autumn,DE-SH,Ringelgans,15
2025/11/02,2025,11,Autumn,DE-SH,Weißwangengans,18
2025/11/02,2025,11,Autumn,DE-SH,Ringelgans,2
2025/11/02,2025,11,Autumn,DE-SH,Austernfischer,5
2025/11/02,2025,11,Autumn,DE-SH,Alpenstrandläufer,6
2025/11/02,2025,11,Autumn,DE-SH,Knutt,3
2025/11/03,2025,11,Autumn,DE-SH,Weißwangengans,4403
2025/11/03,2025,11,Autumn,DE-SH,Alpenstrandläufer,7
2025/11/04,2025,11,Autumn,DE-SH,Weißwangengans,1
2025/11/05,2025,11,Autumn,DE-SH,Austernfischer,2
2025/11/05,2025,11,Autumn,DE-SH,Ringelgans,1
2025/11/05,2025,11,Autumn,DE-SH,Weißwangengans,2
2025/11/05,2025,11,Autumn,DE-SH,Alpenstrandläufer,2900
2025/11/06,2025,11,Autumn,DE-SH,Ringelgans,0
2025/11/06,2025,11,Autumn,DE-SH,Weißwangengans,0
2025/11/06,2025,11,Autumn,DE-SH,Austernfischer,1
2025/11/06,2025,11,Autumn,DE-SH,Alpenstrandläufer,2
2025/11/07,2025,11,Autumn,DE-SH,Austernfischer,2
2025/11/07,2025,11,Autumn,DE-SH,Ringelgans,0
2025/11/07,2025,11,Autumn,DE-SH,Weißwangengans,0
2025/11/07,2025,11,Autumn,DE-SH,Alpenstrandläufer,0
2025/11/08,2025,11,Autumn,DE-SH,Weißwangengans,8
2025/11/08,2025,11,Autumn,DE-SH,Austernfischer,400
2025/11/08,2025,11,Autumn,DE-SH,Alpenstrandläufer,0
2025/11/09,2025,11,Autumn,DE-SH,Weißwangengans,1200
2025/11/09,2025,11,Autumn,DE-SH,Alpenstrandläufer,25
2025/11/09,2025,11,Autumn,DE-SH,Ringelgans,4
2025/11/10,2025,11,Autumn,DE-SH,Austernfischer,2
2025/11/11,2025,11,Autumn,DE-SH,Weißwangengans,27
2025/11/12,2025,11,Autumn,DE-SH,Weißwangengans,50
2025/11/12,2025,11,Autumn,DE-SH,Austernfischer,1
2025/11/13,2025,11,Autumn,DE-SH,Austernfischer,6
2025/11/13,2025,11,Autumn,DE-SH,Weißwangengans,6000
2025/11/13,2025,11,Autumn,DE-SH,Alpenstrandläufer,2
2025/11/15,2025,11,Autumn,DE-SH,Weißwangengans,2000
2025/11/15,2025,11,Autumn,DE-SH,Alpenstrandläufer,0
2025/11/15,2025,11,Autumn,DE-SH,Austernfischer,0
2025/11/16,2025,11,Autumn,DE-SH,Weißwangengans,20
2025/11/16,2025,11,Autumn,DE-SH,Alpenstrandläufer,80
2025/11/16,2025,11,Autumn,DE-SH,Ringelgans,2
2025/11/16,2025,11,Autumn,DE-SH,Austernfischer,0
2025/11/17,2025,11,Autumn,DE-SH,Weißwangengans,0
2025/11/17,2025,11,Autumn,DE-SH,Austernfischer,22
2025/11/18,2025,11,Autumn,DE-SH,Weißwangengans,500
2025/11/18,2025,11,Autumn,DE-SH,Ringelgans,150
2025/11/18,2025,11,Autumn,DE-SH,Austernfischer,40
2025/11/18,2025,11,Autumn,DE-SH,Alpenstrandläufer,20
2025/11/19,2025,11,Autumn,DE-SH,Weißwangengans,600
2025/11/19,2025,11,Autumn,DE-SH,Alpenstrandläufer,9
2025/11/20,2025,11,Autumn,DE-SH,Alpenstrandläufer,80
2025/11/20,2025,11,Autumn,DE-SH,Austernfischer,100
2025/11/20,2025,11,Autumn,DE-SH,Weißwangengans,1
2025/11/21,2025,11,Autumn,DE-SH,Weißwangengans,200
2025/11/21,2025,11,Autumn,DE-SH,Austernfischer,8
2025/11/21,2025,11,Autumn,DE-SH,Alpenstrandläufer,300
2025/11/22,2025,11,Autumn,DE-SH,Weißwangengans,25
2025/11/22,2025,11,Autumn,DE-SH,Austernfischer,60
2025/11/22,2025,11,Autumn,DE-SH,Alpenstrandläufer,30
2025/11/23,2025,11,Autumn,DE-SH,Weißwangengans,2
2025/11/23,2025,11,Autumn,DE-SH,Austernfischer,1
2025/11/23,2025,11,Autumn,DE-SH,Alpenstrandläufer,20
2025/11/26,2025,11,Autumn,DE-SH,Weißwangengans,4
2025/11/27,2025,11,Autumn,DE-SH,Weißwangengans,4
2025/11/28,2025,11,Autumn,DE-SH,Weißwangengans,11
2025/11/30,2025,11,Autumn,DE-SH,Alpenstrandläufer,20
2025/11/30,2025,11,Autumn,DE-SH,Weißwangengans,300
2025/11/30,2025,11,Autumn,DE-SH,Austernfischer,1
